100920  91 ups   Leo +  1, 2, 4, 8,17,19,22,23                  
100920  91 nu.   Leo   21                                       
100920     ups   Leo    3, 5, 9,15                              
102510   4 A01   Vir + 17,21,22                                 
102510   4       Vir    2, 3, 4, 5,19                           
102870   5 bet   Vir +  1, 2, 4, 8,17,19,21,22,23               
102870   5       Vir   17                                       
102870     bet   Vir    3, 5,10,15                              
103484   6 A02   Vir + 17,21,22                                 
103484   6       Vir    2, 5,19                                 
103578  95 o     Leo +  4,17,19,21,22                           
103578     omi   Leo    5                                       
103578  95       Leo    2, 3,10,12,14,15                        
105416     E     Cen + 17,19,21,22                              
105416 93  G     Cen    5                                       
107832     x01   Cen +  2, 4,19,21,22                           
107832     kap01 Cen    2                                       
108114     x02   Cen +  2,19,21,22                              
108114     kap02 Cen    2,16                                    
108114     chi02 Cen    5                                       
108248     alf01 Cru +  1, 2, 3, 4, 5,14,15,17,19,22,23         
108248     alf   Cru   21                                       
108248     alf02 Cru   19,23                                    
108903     gam   Cru +  1, 2, 5, 6, 7, 8,15,16,17,19,21,23      
108903     gam   Crv    9                                       
108903     gam01 Cru   22                                       
108945  21       Com +  2, 4, 5,10,11,12,17,19,21,22            
108945  21 UU    Com   17                                       
110379  29 gam   Vir +  1, 2, 8,16,17,19,21,23                  
110379  29 gam01 Vir    4,22                                    
110379     gam   Vir    3, 5,10                                 
110380  29 gam   Vir +  1, 2,13,16,17,21                        
110380  29 gam02 Vir    4,22                                    
110380     gam   Vir    3, 5,10,12                              
110418  28       Vir + 25                                       
110418  28 psi   Vir   17                                       
112091     mu.02 Cru +  2, 4, 5,17,19                           
112091     mu.   Cru   21,23                                    
112092     mu.01 Cru +  1, 2, 4, 5,17,19,22,23                  
112092     mu.   Cru   21,23                                    
112412  12 alf01 CVn +  2, 4,17,19,22                           
112412  12       CVn   19                                       
112412  12 alf   CVn   21                                       
112412     alf01 CVn    3, 5,10,12                              
112412     alf   CVn    6                                       
112413  12 alf02 CVn +  1, 2, 4,17,19,22,23                     
112413  12       CVn   19                                       
112413  12 alf   CVn   21                                       
112413     alf02 CVn    3, 5,10,11,12,14,15                     
112413     alf   CVn    6                                       
116656  79 zet   UMa +  1, 2,16,17,19,21,23                     
116656  79 zet01 UMa    4,22                                    
116656     zet   UMa    3, 5,12,15                              
116656     zet02 UMa   14                                       
116656     zet01 UMa    5                                       
116657  79 zet   UMa +  1, 2,13,16,17,21,23                     
116657  79 zet02 UMa    4,22                                    
116657     zet01 UMa    5,14                                    
116657     zet   UMa    3, 5,12                                 
116842  80 g     UMa +  4, 8,16,17,21,22,23                     
116842  80       UMa    1, 2, 3, 5,19                           
117436  72       Vir +  2, 4, 5,19,21,22                        
117436  72 l01   Vir   16,17                                    
117675  74 l     Vir +  8,19,21,22                              
117675  74       Vir    1, 2, 3, 5, 9,16                        
117675  74 l02   Vir   17                                       
119756   1 i     Cen +  4,19,21,22,23                           
119756   1       Cen    1, 2, 3, 5,14,15,17                     
120323   2 g     Cen + 17,21,22,23                              
120323   2       Cen    1, 2, 3, 5, 8, 9,19                     
120709   3 k     Cen + 17,21,22                                 
120709   3       Cen    1, 2, 4, 5, 6,10,12,19                  
120987     y     Cen +  4,17,19,21,22                           
120987 286 G     Cen    5                                       
123123  49 pi.   Hya +  1, 2, 8,17,19,21,22,23                  
123123  49       Hya   17                                       
123123     pi.   Hya    3, 5, 9,15                              
124674  17 kap01 Boo +  2,19                                    
124674  17       Boo   19                                       
124674  17 kap   Boo    4,21,22                                 
124674     kap   Boo    5                                       
124674     kap01 Boo    3                                       
124675  17 kap02 Boo +  1, 2,17,19                              
124675  17       Boo   19                                       
124675  17 kap   Boo    4,21,22                                 
124675     kap   Boo    5                                       
124675  17 kap01 Boo   17                                       
124675     kap02 Boo    3, 5                                    
125248     CS    Vir + 10,11,14,17,22                           
125248 236 G.    Vir   11,12                                    
128620     alf   Cen +  5, 6,14,15,17,21,22,23                  
128620     alf01 Cen    1, 2, 3, 5,19                           
128620     alf02 Cen    5                                       
128621     alf   Cen +  5, 6,17,21,22,23                        
128621     alf02 Cen    1, 2, 3, 5,19                           
128621     alf01 Cen    5                                       
129174  29 pi.01 Boo +  1, 2, 4,16,17,19,22                     
129174  29 pi.02 Boo   19                                       
129174  29 pi.   Boo   21                                       
129174     pi.01 Boo    3, 5,10,11,12                           
129712  34 W     Boo + 17,21,22                                 
129712  34       Boo    1, 2, 3, 5, 8, 9,15,19                  
130259  56       Hya +  2, 3, 5,15,17,19,21,22                  
130259  56       Vir    5                                       
130841   9 alf02 Lib +  1, 2, 4,10,13,16,17,19,21,22,23         
130841     alf   Lib   10                                       
130841     alf02 Lib    3, 5,10,12,15                           
131156  37 ksi   Boo +  1, 2, 4, 8,17,19,21,22                  
131156     ksi01 Boo    5,10                                    
131156     ksi   Boo    3, 5,10                                 
131156     ksi02 Boo    5                                       
131562     c     Lup +  4,17,19,21,22                           
131562  36 G     Lup    5                                       
133216  20 sig   Lib +  1, 2, 8,17,19,21,22,23                  
133216     gam   Sco    2,19                                    
133216     sig   Lib    3, 5, 9,15                              
133242     pi.   Lup +  1, 2, 5,17,19,21,23                     
133242     pi.01 Lup    4,22                                    
134481     kap01 Lup +  1, 2,17,19,22,23                        
134481     kap   Lup    4, 5,15,21,22                           
134505     zet   Lup +  1, 2, 3, 5,15,17,19,21,22               
134505     ksi   Lup    8, 9                                    
134759  24 iot   Lib +  4,14,16,17,21,22                        
134759  24 iot01 Lib    1, 2,19                                 
134759     iot01 Lib    3                                       
134759     iot   Lib    5,10,12,15                              
134967  25       Lib +  5,17,19,21,22                           
134967  25 iot02 Lib    2,19                                    
135502  48 chi   Boo +  2, 4,17,19,21,22                        
135502  48 nu.   Boo   17                                       
135502     chi   Boo    3, 5                                    
136726  11       UMi +  2, 3, 4, 5,17,19,21,22                  
136726     gam01 UMi    2                                       
137006   8       Ser +  2, 4, 5,15,17,19                        
137006   8 tau01 Ser   21,22                                    
137391  51 mu.01 Boo +  1, 2, 4,16,17,19,23                     
137391  51       Boo   19                                       
137391  51 mu.   Boo   14,21,22                                 
137391     mu.01 Boo    3, 5,15                                 
137392  51 mu.02 Boo +  2, 4,17,19                              
137392  51       Boo   19                                       
137392  51 mu.   Boo   21,22                                    
137392  51 mu.01 Boo   22                                       
137392     mu.02 Boo    3, 5                                    
137422  13 gam   UMi +  1, 2, 4,17,19,21,22,23                  
137422     gam02 UMi    2                                       
137422     gam   UMi    3, 5,15                                 
137471   9 tau01 Ser +  2,16,17,19,22                           
137471   9       Ser   21                                       
137471     tau01 Ser    3, 5,15                                 
137744  32       Lib +  5,15,17,19,21,22                        
137744  32 zet01 Lib    2, 9,19                                 
137949  33       Lib + 10,12,16,17,19,22                        
137949  34 zet02 Lib    2                                       
137949     zet02 Lib   11                                       
138137  34       Lib +  5,17,19,21,22                           
138137  34 zet03 Lib    2,19                                    
138485  35 zet   Lib +  4,16,17,19,21,22                        
138485  35 zet04 Lib    2,19                                    
138485     ksi   Lib   14                                       
138485     zet   Lib    5, 6                                    
138562  11 A01   Ser + 17,21,22                                 
138562  11       Ser    2, 5,19                                 
139892   7 zet02 CrB +  2, 4,17,19                              
139892   7 zet01 CrB   19,22                                    
139892   7 zet   CrB   21                                       
139892     zet   CrB   14                                       
139892     zet02 CrB    3, 5                                    
140873  25 A02   Ser + 17,21,22                                 
140873  25       Ser    2, 4, 5,14,19                           
142105  16 zet   UMi +  1, 2, 4,16,17,19,21,22,23               
142105  16       UMi   17                                       
142105     zet   UMi    3, 5,15                                 
142114   2 A     Sco + 17,21,22                                 
142114   2       Sco    1, 2, 4, 5, 6,19                        
142629     ksi01 Lup +  2, 3, 4, 5,17,19,22                     
142629     ksi   Lup   21                                       
142630     ksi02 Lup +  2, 3, 4, 5,17,19,22                     
142630     ksi   Lup   21                                       
143107  13 eps   CrB +  1, 2, 4,17,19,21,22,23                  
143107     eps   CrB    3, 5, 8, 9,15                           
144069     ksi   Sco +  2, 5,14,19,21                           
144069     ksi01 Sco    3,17,23                                 
144069     ksi   Sco    4                                       
144069     ksi02 Sco    3,17,22,23                              
144070     ksi   Sco +  1, 2, 4, 5,14,21                        
144070     ksi01 Sco    3, 5                                    
144217   8 bet01 Sco +  1, 2, 4,17,19,22,23                     
144217   8       Sco   19                                       
144217   8 bet   Sco   16,21                                    
144217     bet   Sco    5, 6, 7,14                              
144217     bet01 Sco    3, 5,15                                 
144218   8 bet02 Sco +  1, 2, 4, 8,17,19,22                     
144218   8       Sco   19                                       
144218   8 bet   Sco   16,21                                    
144218     bet   Sco    6                                       
144218     bet02 Sco    5                                       
145000   7 kap   Her +  2, 4,21                                 
145000   7       Her   19                                       
145000     kap   Her    3, 5                                    
145501  14 nu.   Sco +  2,21                                    
145501  14 nu.02 Sco    4,22                                    
145501     nu.   Sco    3, 5, 6,10,12                           
145502  14 nu.   Sco +  1, 2,17,19,21,23                        
145502  14 nu.01 Sco    4,22                                    
145502     nu.01 Sco   14                                       
145502     nu.   Sco    3, 5, 6                                 
145570  15 psi   Sco +  1, 2, 4,17,19,21,22                     
145570  15 chi   Sco    2,13                                    
145570     psi   Sco    3, 5,10,12                              
145713  10       Her +  2, 5,19,21,22                           
145713  10 LQ    Her   17                                       
146051   1 del   Oph +  1, 2, 8,16,17,19,21,22,23               
146051     the   Oph    5                                       
146051     del   Oph    3, 5, 9,15                              
147869  21 o     Her + 17,19,21,22                              
147869     omi   Her   14                                       
147869  21       Her    2, 5,12,15                              
147933   5 rho   Oph +  2,17,19,21                              
147933   5 rho01 Oph    4,22                                    
147933     rho   Oph    5, 6                                    
147934   5 rho   Oph +  2, 8,17,21                              
147934   5 rho02 Oph    4,22                                    
147934     rho   Oph    6                                       
148783  30 g     Her +  8, 9,17,19,21,22                        
148783  30       Her    2, 3                                    
148783  30 G     Her    5                                       
149212  15 A     Dra + 17,21,22                                 
149212  15       Dra    1, 2, 3, 4, 5,12,15,19                  
149671     eta01 TrA +  2,19,21,22                              
149671     eta   TrA   17                                       
150378  37       Her +  2, 3, 4, 5,19,21,22                     
150378  37 m     Her   17                                       
150378  36 m     Her   17                                       
154905  21 mu.   Dra +  2,17,19,21                              
154905  21 mu.02 Dra    4                                       
154905  21 mu.01 Dra   22                                       
154905     mu.   Dra    3, 5                                    
154906  21 mu.   Dra +  2,21                                    
154906  21 mu.01 Dra    4                                       
154906     mu.   Dra    3, 5                                    
155885  36 A     Oph + 17,21,22                                 
155885  36       Oph    2, 3, 5,19,23                           
156014  64 alf01 Her +  1, 2, 8,17,19,22,23                     
156014  64 alf   Her   21                                       
156014     alf   Her    3, 7, 9                                 
156014  64 alf02 Her   19                                       
156014     alf01 Her    5                                       
156015  64 alf02 Her +  2, 4,17                                 
156015     alf   Her    3,14                                    
156015     alf02 Her    5                                       
157778  75 rho   Her +  2,17,21,23                              
157778  75 rho02 Her    4,22                                    
157778     rho   Her    3, 5                                    
157779  75 rho   Her +  1, 2,16,17,19,21,23                     
157779  75 rho01 Her    4,22                                    
157779     rho   Her    3, 5,10,12                              
158643  51 c     Oph + 16,19,21,22                              
158643  51       Oph    1, 2, 3, 5,17                           
159217     sig   Ara +  3, 5,17,19,21,22                        
159217   1 sig   Ara    1, 2                                    
161592   3 X     Sgr + 17,21,22                                 
161592   3       Sgr    1, 2, 4, 5,15,19                        
161592   2       Sgr    3                                       
161592     X     Sgr    7                                       
161783     ups01 Ara +  2,17                                    
161783     nu.01 Ara    2                                       
161868  62 gam   Oph +  1, 2, 4, 8,17,19,21,22,23               
161868     nu.   Oph   14                                       
161868     gam   Oph    3, 5, 6,15                              
161917     ups02 Ara +  2,17                                    
161917     nu.02 Ara    2                                       
162003  31 psi   Dra + 17,21                                    
162003  31 psi01 Dra    1, 2, 4,19,22                           
162003     psi   Dra    5,15                                    
162003     psi01 Dra    3                                       
162004  31 psi   Dra + 17,21                                    
162004  31 psi01 Dra    2,19                                    
162004  31 psi02 Dra    4,22                                    
162004     psi   Dra    5                                       
162004     psi01 Dra    3                                       
162732  88 z     Her +  4,19,21,22                              
162732  88       Her    2, 5, 7,14,17                           
164136  94 nu.   Her +  1, 2, 4,13,17,19,21,22,23               
164136  84 nu.   Her    8                                       
164136     nu.   Her    3, 5,12                                 
164613  34       Dra +  4, 5,17,19,21,22                        
164613  34 psi02 Dra    2,19                                    
164764  69 tau   Oph +  2,16,17,19,21                           
164764  69 tau02 Oph    4                                       
164764     tau   Oph    3, 5                                    
164764  69 tau01 Oph   22                                       
164975     W     Sgr +  5, 7,10,14,17,21,22                     
164975     gam01 Sgr    1, 2,19                                 
165135  10 gam   Sgr + 16,17,19,21,22                           
165135  10 gam02 Sgr    1, 2, 8,19,23                           
165135     gam02 Sgr    3, 9                                    
165135     gam   Sgr    5,15                                    
165341  70 p     Oph + 17,22,23                                 
165341  70       Oph    1, 2, 3, 4, 5, 6, 8, 9,10,14,19,21      
166464  11       Sgr +  1, 2, 3,17                              
166464   1       Sgr    5,21,22                                 
167006 104 A     Her + 17,21,22                                 
167006 104       Her    1, 2, 3, 5, 8, 9,19                     
170523     del02 Tel +  2, 4, 5,14,17,19,21,22                  
170523     sig02 Tel    5                                       
170867     kap01 CrA + 17,19                                    
170867     kap   CrA   21                                       
170867     kap02 CrA    2, 5,17,22                              
170868     kap02 CrA + 19                                       
170868     kap   CrA   21                                       
170868     kap01 CrA    2, 5,22                                 
170920  61       Ser +  2, 5,12,13,17,19,21,22                  
170920  61 e     Ser    2                                       
171443     alf   Sct +  1, 2, 3, 5, 8, 9,15,16,17,19,21,22,23   
171443   1       Aql    4,17,23                                 
172748     del   Sct +  1, 2, 3, 5,12,15,17,19,21,22            
172748   2       Aql    4,17                                    
173009     eps   Sct +  1, 2, 3, 5, 8, 9,15,17,19,21,22         
173009   3       Aql    4,17                                    
173648   6 zet01 Lyr +  1, 2, 4,13,16,17,19,22,23               
173648     zet   Lyr   14                                       
173648 6-7 zet   Lyr   21                                       
173648     zet01 Lyr    3, 5,12                                 
173764     bet   Sct +  1, 2, 3, 5, 8, 9,10,14,15,17,19,21,22,23
173764   6       Aql    4,17,23                                 
174585   8 nu.01 Lyr +  2,17,19                                 
174585   8       Lyr    5,16,21,22                              
174602   9 nu.   Lyr +  4,19,21,22                              
174602   9 nu.02 Lyr    2,17,19                                 
174602     nu.   Lyr    5                                       
174602     nu.02 Lyr    3                                       
174638  10 bet   Lyr +  1, 2, 4,19,21,22,23                     
174638  10 bet01 Lyr   17,22                                    
174638  10 bet02 Lyr   17,22                                    
174638     bet   Lyr    3, 5, 7,10,14,15                        
174638     bet01 Lyr   12                                       
174974  32 nu.01 Sgr +  1, 2,17,19,22                           
174974  35 nu.01 Sgr   21                                       
174974     nu.01 Sgr    3, 5,10                                 
175638  63 the01 Ser +  1, 2, 4,16,17,19,23                     
175638  63       Ser   19                                       
175638  63 the   Ser   21,22                                    
175638     the01 Ser    3, 5,15                                 
175639  63 the02 Ser +  1, 2, 4,17,19,23                        
175639  63       Ser   19                                       
175639  63 the   Ser   21,22                                    
175639     the02 Ser    3, 5                                    
175751     eta   Sct +  1, 2, 3, 5, 9,17,19,21,22               
175751   9       Aql    4,17                                    
175865  13 R     Lyr +  1, 5, 8,17,21,22,23                     
175865  13       Lyr    1, 2, 3,15,19                           
175865     R     Lyr    5,14                                    
178125  18       Aql +  2, 3, 4, 5,19,21,22                     
178125  18 Y     Aql   14,17                                    
180868  25 ome01 Aql +  2, 4,17,19,22                           
180868  25 ome   Aql   21                                       
180868     ome   Aql    5,15                                    
180868     ome01 Aql    3                                       
180968   2       Vul +  2, 4, 5,17,19,21,22                     
180968   2 ES    Vul   17                                       
181276   1 kap   Cyg +  1, 2, 4, 8,16,17,19,21,22,23            
181276     chi   Cyg    7                                       
181276     kap   Cyg    3, 5, 9,15                              
181333  28 A     Aql +  4,17,21,22                              
181333  28       Aql    2, 3, 5,19                              
181615  46 ups   Sgr +  1, 2, 4,17,19,21,22                     
181615     nu.   Sgr   14                                       
181615     ups   Sgr    5,10,12,15                              
181984  60 tau   Dra +  1, 2, 4,16,17,19,21,22,23               
181984  60 tau02 Dra    8                                       
181984     tau   Dra    3, 5, 9,15                              
182416  49 chi03 Sgr +  2,16,19,21,22                           
182416  49 chi02 Sgr   17                                       
182416     chi03 Sgr    5                                       
183534   7       Cyg +  4, 5,17,19,21,22                        
183534   7 iot01 Cyg    2,19                                    
183912   6 bet01 Cyg +  1, 2, 4,16,19,22,23                     
183912   6 bet   Cyg   17,21                                    
183912     bet   Cyg    5,15                                    
183912     bet01 Cyg    3                                       
183914   6 bet02 Cyg +  2, 4,19,22                              
183914   6 bet   Cyg   17,21                                    
183914     bet   Cyg    5                                       
183914     bet02 Cyg    3                                       
184006  10 iot   Cyg +  4,17,19,21,22                           
184006  10 iot02 Cyg    1, 2,19,23                              
184006     iot02 Cyg    3                                       
184006     iot   Cyg    5,15                                    
184492  37       Aql +  2, 3, 5, 8, 9,19,21,22                  
184492  37 k     Aql   17                                       
185644  54 e01   Sgr + 16,19,21,22                              
185644  54       Sgr    2, 3, 5,15,17                           
186005  55 e02   Sgr +  4,19,21,22                              
186005  55       Sgr    2, 3, 5,15                              
186005  55 e     Sgr   17                                       
186408  16 c     Cyg + 17,21,22                                 
186408  16       Cyg    2, 3, 4, 5, 8, 9,19                     
186882  18 del   Cyg +  1, 2, 4, 8,16,17,19,22,23               
186882  18       Cyg   21                                       
186882     del   Cyg    3, 5, 6                                 
188603  59 b01   Sgr + 17,22,23                                 
188603  59       Sgr    1, 2, 3, 5, 9                           
188603  59 b     Sgr    8,19,21                                 
188727  10 S     Sge +  5,14,17,21                              
188727  10       Sge    2, 3, 4,19                              
188727  10 s     Sge   22                                       
188727     S     Sge    7,10                                    
189005  60 A     Sgr + 17,21,22                                 
189005  60       Sgr    1, 2, 3, 5, 9,19                        
189577  13       Sge +  2, 5,19,21,22                           
189577  13 VZ    Sge   17                                       
191570  17 the   Sge +  2,19,21,22                              
191570  17       Sge   17                                       
191570     the   Sge    3                                       
191753   1 ksi01 Cap +  2,17,19                                 
191753   1       Cap    5,21,22                                 
191862   2 ksi   Cap + 19,21,22                                 
191862   2 ksi02 Cap    2,17,19                                 
191862     ksi02 Cap    3                                       
191862     ksi   Cap    5                                       
192514  30       Cyg +  1, 2, 3, 5,12,16,17,19,21,22            
192514  30 omi01 Cyg    2, 4                                    
192577  31 omi01 Cyg +  2, 4,14,17,19,21,22,23                  
192577  31       Cyg    1, 2, 3, 6, 7                           
192577  31 omi02 Cyg    2                                       
192577     omi01 Cyg    5,15                                    
192578  31 omi01 Cyg + 14                                       
192578  31       Cyg    6                                       
192909  32 omi02 Cyg +  2, 4,17,19,21,22,23                     
192909  32       Cyg    1, 2, 3, 6, 7,14                        
192909  32 omi03 Cyg    2                                       
192909     omi02 Cyg    5                                       
193452     bet02 Cap +  3,19                                    
193452     bet   Cap    7                                       
193495   9 bet   Cap +  1, 2, 4,17,19,21,22,23                  
193495     bet01 Cap    3,19                                    
193495     bet   Cap    5, 7,14,15                              
195068  43       Cyg +  2, 3, 5,17,19,21,22                     
195068  43 ome01 Cyg    2                                       
195093  12 omi   Cap +  2,19,21                                 
195093  12 omi02 Cap    4,22                                    
195094  12 omi   Cap +  2,17,19,21                              
195094  12 omi01 Cap    4,22                                    
195556  45 ome01 Cyg +  1, 2, 4,17,19,21,22                     
195556  45 ome02 Cyg    2                                       
195556     ome01 Cyg    5, 6                                    
195774  46 ome02 Cyg +  2,16,17,19,21,22                        
195774  46 ome03 Cyg    2                                       
195774     ome02 Cyg    5                                       
196502  73       Dra +  2, 3, 4, 5,10,11,12,15,19,21,22         
196502  73 AF    Dra   17                                       
196519     ups   Pav +  2, 5,16,17,19,22                        
196519     nu.   Pav   21                                       
196574  71 l     Aql +  4,16,19,21,22                           
196574  71       Aql    1, 2, 3, 5, 8, 9,14,17,23               
196662  14 tau   Cap +  2, 4,17,19,21,22                        
196662  14 tau02 Cap    2,19                                    
196662     tau   Cap    5, 6                                    
197963  12 gam01 Del +  2, 4,17,19                              
197963  12       Del   19                                       
197963  12 gam   Del   21                                       
197963  12 gam02 Del   22                                       
197963     gam01 Del    3, 5                                    
197964  12 gam02 Del +  1, 2, 4,17,19,23                        
197964  12       Del   19                                       
197964  12 gam   Del   21                                       
197964  12 gam01 Del   22,23                                    
197964     gam02 Del    3, 5,15                                 
198084     ups01 Cep +  2                                       
198084     ups02 Cep    2                                       
198084 7955      Cep    23                                      
199951     gam   Mic +  1, 2, 3, 5,15,17,19,21,22               
199951   1       PsA   17                                       
200644   3       Equ +  2, 3, 5,17,19,21,22                     
200644     zet   Equ    2                                       
200914  24 A     Cap + 17,21,22,23                              
200914  24       Cap    1, 2, 3, 5, 8, 9,15,19                  
201381  13 nu.   Aqr +  1, 2, 4,17,19,21,22,23                  
201381  13       Aqr   17                                       
201381     nu.   Aqr    3, 5,15                                 
201601   5 gam   Equ +  1, 2, 4,17,19,21,22                     
201601   5       Equ   17                                       
201601     gam   Equ    3, 5,10,11,12,15                        
202627     eps   Mic +  1, 2, 3, 4, 5,10,12,13,15,17,19,21,22   
202627   4       PsA   17                                       
202447   8 alf   Equ +  1, 2, 4,17,19,21                        
202447     alf   Equ    3, 5, 7,10,14,15                        
203006     the01 Mic +  1, 2, 3, 4, 5,10,11,12,15,17,19,21,22   
203006     the   Mic   10                                       
203064  68 A     Cyg + 17,21,22                                 
203064  68       Cyg    1, 2, 4, 5, 6, 7,19                     
203387  32 iot   Cap +  1, 2, 4, 8,17,19,21,22,23               
203387  32       Cap   17                                       
203387     iot   Cap    3, 5, 9,15                              
203608     gam   Pav +  1, 2, 3, 4, 5,15,16,17,19,21,22,23      
203608     gam   Peg    5                                       
205478     nu.   Oct +  1, 2, 3, 5,15,17,19,21,22,23            
205478     ups   Oct   14                                       
206330  75       Cyg +  2, 3, 5, 8, 9,16,17,19,21,22            
206330  75 UU    Cyg   17                                       
206570     V460  Cyg + 17,21                                    
206570     DS    Peg    5                                       
206826  78 mu.01 Cyg +  1, 2, 4,17,19,22,23                     
206826  78 mu.   Cyg   21                                       
206826  78 mu.02 Cyg   19,23                                    
206826     mu.02 Cyg   10                                       
206826     mu.01 Cyg    3, 5                                    
206834  46 c     Cap +  4, 8,19,21                              
206834  46       Cap    2, 3, 5, 9                              
206834  46 c01   Cap   17                                       
206901  10 kap   Peg +  1, 2, 4,17,19,21,22,23                  
206901     chi   Peg   14                                       
206901     kap   Peg    3, 5                                    
207005  47       Cap +  2, 5,19,21,22                           
207005  47 c02   Cap   17                                       
207203  11       Peg +  2, 3, 5,15,17,19,21,22                  
207203  27       Aqr    4,17                                    
208496     kap   Ind + 17                                       
208496     kap01 Ind    2,19                                    
208501  13       Cep +  2, 4, 5, 8,10,12,16,17,19,21,22         
208501     mu.   Cep    2                                       
209481  14       Cep +  2, 3, 4, 5, 6, 7, 8,14,17,19,21,22      
209481     mu.   Cep    2                                       
209529     kap   Ind + 17                                       
209529     kap02 Ind    2,19                                    
209790  17 ksi   Cep +  1, 2, 4,13,19,21,22,23                  
209790  17 ksi01 Cep   17                                       
209790  17 ksi02 Cep   17,22,23                                 
209790     ksi02 Cep   12                                       
209790     ksi   Cep    3                                       
210354  27 pi.01 Peg +  2,17,19                                 
210354  27       Peg    5,15,21,22                              
210354     pi.01 Peg    3                                       
210459  29 pi.   Peg +  4,17,19,21,22                           
210459  29 pi.02 Peg    1, 2,17,19,23                           
210459     pi.02 Peg    3                                       
210459     pi.   Peg    5, 6,15                                 
212132     pi.02 Gru +  2, 3,12,17,19,22                        
212132     pi.   Gru    5,21                                    
212698  53 f     Aqr + 17,21,22                                 
212698  53       Aqr    2, 3, 5,19                              
213051  55 zet01 Aqr +  1, 2, 4,17,19,22,23                     
213051  55 zet   Aqr   21                                       
213051     zet01 Aqr    3, 5                                    
213051  55 zet02 Aqr   19,23                                    
213403  28       Cep +  4, 5,12,17,19,21,22                     
213403  28 rho01 Cep    2,13,19                                 
213798  29 rho   Cep +  4,17,19,21,22                           
213798  29 rho02 Cep    2                                       
213798     rho02 Cep    3                                       
213798     rho   Cep    5,15                                    
214993  12       Lac +  2, 4, 5, 8,10,19,21,22                  
214993  12 DD    Lac    7,17                                    
214993     DD    Lac   14                                       
215167  66 g     Aqr +  4,16,19,21,22                           
215167  66       Aqr    1, 2, 3, 5                              
215167  66 g01   Aqr   17                                       
215721  68       Aqr +  2, 3, 5,15,19,21,22                     
215721  68 g02   Aqr   17                                       
215766  69 tau01 Aqr +  2,17,19                                 
215766  69       Aqr    4, 5,12,21,22                           
216032  71 tau02 Aqr +  1, 2,17,19,22,23                        
216032  71 tau   Aqr   16,19,21,22                              
216032     tau   Aqr    5, 9,15                                 
216916  16       Lac +  2, 4, 5,14,19,21,22                     
216916  16 EN    Lac   17                                       
216916     EN    Lac   10                                       
218045  54 alf   Peg +  1, 2, 4,16,17,19,22,23                  
218045  54       Peg   21                                       
218045     alf   Peg    3, 5, 6,15                              
218527   5 A     Psc + 17,21,22                                 
218527   5       Psc    2, 9,19                                 
218640  89 c03   Aqr + 17,21,22                                 
218640  89       Aqr    1, 2, 5,19                              
219449  91 psi01 Aqr +  1, 2, 4,17,19,21,22,23                  
219449     psi   Aqr    9                                       
219449     psi01 Aqr    3,15                                    
219916  34 omi   Cep +  1, 2, 4,16,17,19,21                     
219916     omi   Cep    3, 5, 9                                 
220009   7 b     Psc + 17,21,22                                 
220009   7       Psc    2, 3, 4, 5,19                           
220825   8 kap   Psc +  1, 2, 4,17,19,21,22                     
220825     K     Psc   10                                       
220825     kap   Psc    5,10,11,12,15                           
221115  70       Peg +  1, 2, 3, 4, 5, 9,15,19,21,22            
221115  70 q     Peg   17                                       
222173  17 iot   And +  1, 2, 4, 8,17,19,22,23                  
222173  17       And   21                                       
222173     iot   And    3, 5,15,16                              
222287     the   Phe +  2,19                                    
222287     the01 Phe   17                                       
222287     the02 Phe   17                                       
222345 102 ome01 Aqr +  1, 2, 4,17,19,22                        
222345 102       Aqr   21                                       
222345     ome01 Aqr    3, 5                                    
222547 103 A01   Aqr + 17,21,22                                 
222547 103       Aqr    2, 5,19                                 
222574 104 A02   Aqr + 16,17,21,22                              
222574 104       Aqr    1, 2, 3, 4, 5, 8,19                     
223075  19 TX    Psc +  7,17,21,22                              
223075  19       Psc    2, 3, 5,19                              
